image_id,xai_method,baseline,curve,auc,target_class,fractions,probabilities,actual_backend
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,gradcam,blur,deletion,0.9148288786411285,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.7650728225708008, 0.8682922720909119, 0.9945043325424194, 0.9955683350563049, 0.9661644697189331, 0.9712905287742615, 0.9926788806915283, 0.8568136096000671, 0.9026265144348145, 0.9818056225776672, 0.4720154106616974]",cuda
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,gradcam,blur,insertion,0.9508179068565368,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.4720154106616974, 0.9526002407073975, 0.9997684359550476, 0.9999864101409912, 0.9999585151672363, 0.999123752117157, 0.9934754967689514, 0.9891791343688965, 0.9641659259796143, 0.9913769960403442, 0.7650728225708008]",cuda
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,integrated_gradients,mean,deletion,0.8321213692426681,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.7650728225708008, 0.8258162140846252, 0.9971100687980652, 0.9921528697013855, 0.9997827410697937, 0.9958814382553101, 0.9659515023231506, 0.9251649975776672, 0.9685226678848267, 0.22245341539382935, 0.09168265759944916]",cuda
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,integrated_gradients,mean,insertion,0.844941720366478,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.09168265759944916, 0.8739424347877502, 0.2568376660346985, 0.9080729484558105, 0.9966548681259155, 0.9996941089630127, 0.9997044205665588, 0.9987958669662476, 0.9944220185279846, 0.992915153503418, 0.7650728225708008]",cuda
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,integrated_gradients,blur,deletion,0.9244074881076813,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.7650728225708008, 0.7546096444129944, 0.9723767638206482, 0.978340208530426, 0.9967659711837769, 0.9973104000091553, 0.9932084679603577, 0.9893457293510437, 0.989386796951294, 0.9541867971420288, 0.4720154106616974]",cuda
0032224fe8c451bc550a770014e66ba230c13fdeb587583721b2b9701600973d,integrated_gradients,blur,insertion,0.9336971461772918,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.4720154106616974, 0.972919225692749, 0.9725115895271301, 0.9708530306816101, 0.9976916313171387, 0.999824583530426, 0.9998155236244202, 0.9977438449859619, 0.9763484001159668, 0.8307195901870728, 0.7650728225708008]",cuda
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,gradcam,mean,deletion,0.3820641497150064,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9478458166122437, 0.950617790222168, 0.9185330867767334, 0.4920765459537506, 0.3999198079109192, 0.043982718139886856, 0.025070827454328537, 0.008036532439291477, 0.15907275676727295, 0.037804994732141495, 0.6232070326805115]",cuda
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,gradcam,mean,insertion,0.8527921974658966,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.6232070326805115, 0.5871161222457886, 0.8738216161727905, 0.6021655797958374, 0.9366838335990906, 0.8136661052703857, 0.9944384098052979, 0.9664145708084106, 0.9763093590736389, 0.9917799830436707, 0.9478458166122437]",cuda
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,gradcam,blur,deletion,0.7455550920218229,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.9478458166122437, 0.9252569675445557, 0.9829463958740234, 0.9775625467300415, 0.9953384399414062, 0.9759799242019653, 0.5408998727798462, 0.8270601630210876, 0.6874796748161316, 0.021695435047149658, 0.09481724351644516]",cuda
003f749ca95fcdc13c9bab7dd99d14ab25e5b2ab18e3444ec72e68dcc6531bde,gradcam,blur,insertion,0.9280656307935715,0,"[0.0, 0.1, 0.2, 0.30000000000000004, 0.4, 0.5, 0.6000000000000001, 0.7000000000000001, 0.8, 0.9, 1.0]","[0.09481724351644516, 0.8337216377258301, 0.9980091452598572, 0.9940301179885864, 0.994401752948761, 0.9983304142951965, 0.9989020824432373, 0.9973344802856445, 0.9875974059104919, 0.9569976925849915, 0.9478458166122437]",cuda
